iter	Passed	Remaining
6765	36483	71360
6766	36489	71355
6767	36495	71351
6768	36501	71346
6769	36506	71341
6770	36512	71336
6771	36517	71331
6772	36523	71327
6773	36529	71322
6774	36535	71317
6775	36538	71308
6776	36544	71303
6777	36549	71298
6778	36555	71292
6779	36560	71287
6780	36566	71282
6781	36571	71277
6782	36577	71273
6783	36583	71268
6784	36588	71263
6785	36594	71258
6786	36600	71254
6787	36606	71249
6788	36612	71245
6789	36617	71240
6790	36623	71235
6791	36629	71230
6792	36634	71225
6793	36640	71220
6794	36645	71215
6795	36651	71211
6796	36657	71206
6797	36663	71201
6798	36668	71196
6799	36674	71191
6800	36680	71187
6801	36685	71182
6802	36691	71177
6803	36697	71173
6804	36703	71168
6805	36708	71163
6806	36714	71158
6807	36720	71153
6808	36726	71149
6809	36731	71144
6810	36737	71139
6811	36743	71134
6812	36749	71130
6813	36754	71125
6814	36760	71121
6815	36766	71116
6816	36772	71111
6817	36777	71106
6818	36783	71102
6819	36789	71097
6820	36795	71092
6821	36800	71087
6822	36806	71083
6823	36812	71078
6824	36818	71073
6825	36823	71068
6826	36829	71063
6827	36834	71058
6828	36840	71054
6829	36846	71049
6830	36852	71044
6831	36857	71039
6832	36863	71034
6833	36868	71029
6834	36874	71024
6835	36880	71019
6836	36885	71014
6837	36891	71009
6838	36897	71005
6839	36902	71000
6840	36908	70995
6841	36914	70990
6842	36920	70986
6843	36925	70980
6844	36931	70976
6845	36937	70971
6846	36942	70966
6847	36948	70961
6848	36954	70957
6849	36959	70951
6850	36965	70947
6851	36971	70942
6852	36976	70937
6853	36982	70932
6854	36988	70927
6855	36993	70922
6856	36999	70918
6857	37005	70913
6858	37008	70902
6859	37013	70898
6860	37017	70889
6861	37023	70885
6862	37029	70880
6863	37035	70876
6864	37040	70871
6865	37046	70865
6866	37051	70860
6867	37057	70855
6868	37063	70851
6869	37069	70846
6870	37074	70841
6871	37080	70836
6872	37085	70831
6873	37091	70826
6874	37097	70821
6875	37102	70816
6876	37108	70811
6877	37113	70806
6878	37120	70802
6879	37126	70798
6880	37131	70793
6881	37137	70788
6882	37142	70783
6883	37148	70777
6884	37153	70773
6885	37159	70768
6886	37165	70763
6887	37171	70759
6888	37176	70754
6889	37182	70749
6890	37188	70744
6891	37191	70735
6892	37197	70730
6893	37202	70725
6894	37208	70720
6895	37214	70716
6896	37219	70710
6897	37225	70705
6898	37231	70700
6899	37236	70695
6900	37242	70690
6901	37247	70685
6902	37253	70681
6903	37259	70675
6904	37265	70671
6905	37270	70666
6906	37277	70663
6907	37282	70658
6908	37288	70653
6909	37294	70648
6910	37300	70644
6911	37305	70638
6912	37311	70633
6913	37317	70629
6914	37322	70624
6915	37328	70620
6916	37334	70614
6917	37339	70609
6918	37345	70605
6919	37351	70600
6920	37356	70595
6921	37362	70590
6922	37368	70585
6923	37374	70581
6924	37379	70576
6925	37385	70571
6926	37391	70566
6927	37396	70561
6928	37402	70557
6929	37408	70552
6930	37413	70547
6931	37419	70542
6932	37425	70537
6933	37431	70533
6934	37436	70527
6935	37442	70522
6936	37448	70518
6937	37453	70513
6938	37459	70509
6939	37465	70504
6940	37471	70500
6941	37477	70495
6942	37483	70490
6943	37488	70486
6944	37494	70481
6945	37500	70475
6946	37505	70470
6947	37511	70465
6948	37516	70460
6949	37522	70455
6950	37527	70450
6951	37533	70445
6952	37538	70440
6953	37544	70435
6954	37550	70430
6955	37556	70425
6956	37561	70421
6957	37567	70416
6958	37573	70412
6959	37579	70406
6960	37585	70402
6961	37590	70397
6962	37596	70392
6963	37601	70387
6964	37607	70382
6965	37613	70377
6966	37618	70372
6967	37624	70367
6968	37630	70362
6969	37635	70357
6970	37641	70352
6971	37646	70347
6972	37652	70342
6973	37657	70337
6974	37663	70332
6975	37669	70327
6976	37674	70321
6977	37680	70316
6978	37685	70311
6979	37691	70306
6980	37696	70301
6981	37702	70296
6982	37707	70290
6983	37713	70285
6984	37718	70280
6985	37724	70276
6986	37730	70271
6987	37735	70266
6988	37742	70263
6989	37748	70258
6990	37753	70253
6991	37759	70248
6992	37764	70242
6993	37770	70237
6994	37776	70232
6995	37781	70227
6996	37787	70222
6997	37793	70218
6998	37798	70212
6999	37804	70208
7000	37809	70203
7001	37815	70198
7002	37821	70192
7003	37826	70187
7004	37832	70182
7005	37837	70177
7006	37843	70172
7007	37848	70167
7008	37854	70162
7009	37859	70157
7010	37863	70148
7011	37869	70143
7012	37872	70134
7013	37878	70129
7014	37883	70124
7015	37889	70119
7016	37896	70115
7017	37901	70111
7018	37907	70106
7019	37913	70101
7020	37918	70095
7021	37923	70090
7022	37929	70085
7023	37933	70076
7024	37938	70071
7025	37944	70066
7026	37950	70062
7027	37955	70057
7028	37961	70052
7029	37967	70047
7030	37972	70042
7031	37978	70037
7032	37983	70032
7033	37989	70027
7034	37994	70022
7035	38000	70016
7036	38006	70012
7037	38012	70007
7038	38017	70002
7039	38023	69998
7040	38029	69993
7041	38034	69988
7042	38040	69983
7043	38046	69978
7044	38053	69976
7045	38059	69971
7046	38065	69966
7047	38070	69962
7048	38076	69957
7049	38082	69952
7050	38087	69947
7051	38093	69942
7052	38099	69938
7053	38104	69932
7054	38110	69927
7055	38116	69922
7056	38121	69917
7057	38127	69912
7058	38132	69906
7059	38138	69901
7060	38143	69896
7061	38149	69891
7062	38154	69886
7063	38160	69881
7064	38166	69876
7065	38171	69871
7066	38177	69866
7067	38183	69861
7068	38188	69856
7069	38194	69851
7070	38199	69846
7071	38205	69841
7072	38211	69836
7073	38216	69831
7074	38222	69827
7075	38228	69822
7076	38233	69816
7077	38237	69807
7078	38242	69802
7079	38248	69797
7080	38253	69792
7081	38257	69783
7082	38262	69778
7083	38268	69773
7084	38272	69764
7085	38274	69753
7086	38279	69747
7087	38284	69742
7088	38290	69737
7089	38296	69732
7090	38301	69727
7091	38307	69721
7092	38312	69717
7093	38315	69706
7094	38320	69701
7095	38326	69695
7096	38331	69691
7097	38335	69682
7098	38340	69676
7099	38346	69671
7100	38351	69666
7101	38357	69661
7102	38364	69658
7103	38369	69653
7104	38375	69648
7105	38380	69643
7106	38386	69637
7107	38389	69629
7108	38395	69623
7109	38398	69613
7110	38403	69608
7111	38409	69602
7112	38412	69594
7113	38418	69589
7114	38423	69583
7115	38429	69578
7116	38434	69573
7117	38440	69568
7118	38445	69563
7119	38449	69554
7120	38455	69549
7121	38460	69544
7122	38466	69539
7123	38471	69534
7124	38477	69529
7125	38482	69524
7126	38488	69519
7127	38492	69510
7128	38497	69505
7129	38503	69500
7130	38508	69495
7131	38515	69491
7132	38520	69486
7133	38526	69481
7134	38532	69476
7135	38537	69471
7136	38543	69466
7137	38548	69461
7138	38552	69452
7139	38558	69447
7140	38563	69442
7141	38569	69437
7142	38572	69429
7143	38578	69423
7144	38583	69418
7145	38589	69413
7146	38595	69409
7147	38598	69400
7148	38604	69395
7149	38609	69389
7150	38615	69384
7151	38621	69379
7152	38626	69374
7153	38632	69369
7154	38637	69364
7155	38643	69359
7156	38648	69354
7157	38654	69349
7158	38658	69340
7159	38663	69335
7160	38669	69330
7161	38674	69325
7162	38680	69320
7163	38686	69315
7164	38691	69310
7165	38697	69305
7166	38702	69299
7167	38708	69294
7168	38710	69283
7169	38716	69278
7170	38721	69273
7171	38727	69268
7172	38731	69260
7173	38734	69251
7174	38740	69246
7175	38745	69241
7176	38751	69236
7177	38757	69231
7178	38762	69226
7179	38768	69221
7180	38774	69216
7181	38779	69211
7182	38785	69206
7183	38791	69201
7184	38796	69196
7185	38802	69191
7186	38808	69187
7187	38813	69181
7188	38819	69177
7189	38825	69172
7190	38830	69167
7191	38836	69162
7192	38842	69158
7193	38848	69154
7194	38854	69149
7195	38860	69145
7196	38866	69140
7197	38871	69135
7198	38877	69130
7199	38883	69125
7200	38889	69121
7201	38894	69116
7202	38900	69111
7203	38906	69106
7204	38911	69101
7205	38917	69096
7206	38923	69091
7207	38929	69087
7208	38934	69082
7209	38940	69077
7210	38946	69072
7211	38952	69068
7212	38957	69063
7213	38963	69058
7214	38969	69054
7215	38976	69050
7216	38981	69045
7217	38987	69040
7218	38993	69036
7219	38998	69030
7220	39004	69025
7221	39009	69020
7222	39015	69015
7223	39021	69010
7224	39026	69006
7225	39032	69001
7226	39038	68996
7227	39044	68991
7228	39049	68986
7229	39055	68981
7230	39061	68976
7231	39066	68971
7232	39072	68966
7233	39077	68961
7234	39083	68957
7235	39089	68952
7236	39095	68947
7237	39100	68942
7238	39106	68937
7239	39111	68931
7240	39117	68926
7241	39123	68921
7242	39129	68918
7243	39135	68913
7244	39140	68907
7245	39146	68902
7246	39151	68898
7247	39157	68892
7248	39163	68887
7249	39168	68882
7250	39174	68877
7251	39180	68873
7252	39185	68867
7253	39191	68863
7254	39197	68858
7255	39202	68853
7256	39208	68848
7257	39213	68843
7258	39219	68838
7259	39225	68832
7260	39230	68827
7261	39236	68822
7262	39242	68818
7263	39247	68813
7264	39253	68808
7265	39258	68803
7266	39264	68798
7267	39270	68792
7268	39276	68788
7269	39281	68783
7270	39287	68778
7271	39293	68773
7272	39298	68768
7273	39304	68763
7274	39309	68758
7275	39315	68753
7276	39321	68749
7277	39327	68744
7278	39332	68739
7279	39338	68733
7280	39344	68729
7281	39349	68724
7282	39355	68719
7283	39361	68714
7284	39366	68709
7285	39372	68704
7286	39378	68699
7287	39383	68694
7288	39389	68689
7289	39394	68684
7290	39400	68679
7291	39405	68673
7292	39411	68668
7293	39417	68663
7294	39422	68658
7295	39428	68653
7296	39434	68649
7297	39440	68644
7298	39445	68639
7299	39451	68634
7300	39457	68629
7301	39463	68625
7302	39468	68620
7303	39474	68615
7304	39480	68610
7305	39485	68605
7306	39491	68601
7307	39497	68596
7308	39502	68590
7309	39508	68585
7310	39512	68577
7311	39517	68572
7312	39521	68563
7313	39526	68558
7314	39532	68553
7315	39537	68548
7316	39543	68543
7317	39549	68538
7318	39555	68533
7319	39561	68529
7320	39566	68524
7321	39572	68519
7322	39577	68514
7323	39583	68509
7324	39589	68504
7325	39594	68499
7326	39600	68494
7327	39606	68490
7328	39612	68485
7329	39617	68479
7330	39623	68474
7331	39629	68469
7332	39635	68465
7333	39640	68460
7334	39646	68455
7335	39651	68450
7336	39658	68446
7337	39663	68441
7338	39669	68436
7339	39675	68431
7340	39680	68426
7341	39686	68421
7342	39691	68416
7343	39697	68411
7344	39703	68406
7345	39708	68401
7346	39714	68396
7347	39720	68391
7348	39726	68387
7349	39732	68383
7350	39738	68378
7351	39744	68375
7352	39750	68369
7353	39755	68364
7354	39759	68356
7355	39765	68351
7356	39770	68346
7357	39776	68341
7358	39782	68337
7359	39788	68332
7360	39793	68326
7361	39799	68321
7362	39805	68316
7363	39810	68312
7364	39816	68306
7365	39821	68301
7366	39827	68296
7367	39832	68291
7368	39838	68286
7369	39844	68281
7370	39850	68276
7371	39855	68271
7372	39861	68266
7373	39867	68261
7374	39872	68256
7375	39878	68251
7376	39883	68246
7377	39889	68241
7378	39894	68235
7379	39900	68230
7380	39904	68222
7381	39909	68217
7382	39915	68212
7383	39920	68206
7384	39926	68201
7385	39931	68196
7386	39937	68191
7387	39942	68186
7388	39948	68180
7389	39953	68175
7390	39959	68170
7391	39961	68159
7392	39966	68153
7393	39972	68148
7394	39977	68143
7395	39983	68138
7396	39988	68133
7397	39994	68128
7398	40000	68123
7399	40003	68114
7400	40005	68102
7401	40011	68098
7402	40016	68092
7403	40022	68088
7404	40025	68077
7405	40030	68072
7406	40036	68067
7407	40042	68063
7408	40047	68057
7409	40049	68046
7410	40055	68041
7411	40060	68036
7412	40066	68031
7413	40072	68026
7414	40077	68021
7415	40083	68016
7416	40088	68011
7417	40094	68006
7418	40100	68000
7419	40105	67995
7420	40111	67990
7421	40114	67982
7422	40120	67977
7423	40126	67972
7424	40131	67967
7425	40137	67962
7426	40142	67957
7427	40148	67952
7428	40154	67946
7429	40159	67942
7430	40163	67933
7431	40169	67928
7432	40172	67920
7433	40178	67915
7434	40183	67909
7435	40189	67904
7436	40195	67900
7437	40201	67895
7438	40206	67890
7439	40212	67885
7440	40218	67880
7441	40224	67876
7442	40229	67870
7443	40235	67866
7444	40240	67861
7445	40246	67856
7446	40252	67851
7447	40258	67846
7448	40264	67841
7449	40269	67836
7450	40275	67832
7451	40280	67826
7452	40286	67822
7453	40292	67817
7454	40298	67812
7455	40304	67807
7456	40310	67803
7457	40315	67798
7458	40321	67794
7459	40327	67789
7460	40333	67784
7461	40338	67779
7462	40344	67774
7463	40350	67770
7464	40356	67764
7465	40361	67760
7466	40367	67755
7467	40373	67750
7468	40379	67745
7469	40384	67740
7470	40390	67735
7471	40395	67730
7472	40401	67725
7473	40407	67720
7474	40413	67715
7475	40418	67710
7476	40424	67705
7477	40429	67700
7478	40435	67695
7479	40441	67690
7480	40446	67685
7481	40452	67680
7482	40458	67675
7483	40464	67670
7484	40469	67665
7485	40475	67660
7486	40481	67656
7487	40486	67651
7488	40492	67646
7489	40498	67641
7490	40505	67638
7491	40510	67633
7492	40516	67629
7493	40522	67624
7494	40528	67619
7495	40534	67614
7496	40539	67609
7497	40545	67605
7498	40551	67599
7499	40556	67594
7500	40562	67589
7501	40568	67584
7502	40573	67579
7503	40579	67574
7504	40584	67569
7505	40590	67564
7506	40596	67559
7507	40601	67554
7508	40607	67550
7509	40613	67545
7510	40619	67540
7511	40625	67535
7512	40631	67530
7513	40636	67525
7514	40642	67520
7515	40647	67515
7516	40653	67510
7517	40657	67503
7518	40663	67498
7519	40669	67493
7520	40674	67488
7521	40680	67483
7522	40686	67478
7523	40692	67473
7524	40697	67468
7525	40703	67463
7526	40708	67458
7527	40714	67453
7528	40720	67449
7529	40726	67444
7530	40732	67440
7531	40738	67435
7532	40744	67430
7533	40749	67425
7534	40754	67420
7535	40760	67415
7536	40766	67410
7537	40772	67405
7538	40778	67401
7539	40789	67404
7540	40794	67399
7541	40800	67394
7542	40806	67390
7543	40812	67386
7544	40818	67381
7545	40824	67376
7546	40829	67371
7547	40835	67366
7548	40841	67361
7549	40846	67356
7550	40852	67351
7551	40858	67346
7552	40863	67341
7553	40869	67336
7554	40875	67331
7555	40880	67326
7556	40886	67321
7557	40891	67316
7558	40897	67311
7559	40903	67306
7560	40909	67301
7561	40915	67297
7562	40920	67292
7563	40926	67287
7564	40932	67282
7565	40937	67277
7566	40943	67272
7567	40949	67267
7568	40954	67262
7569	40960	67257
7570	40966	67253
7571	40972	67248
7572	40978	67243
7573	40983	67238
7574	40989	67233
7575	40995	67228
7576	41001	67224
7577	41006	67219
7578	41012	67214
7579	41018	67209
7580	41024	67204
7581	41029	67199
7582	41035	67194
7583	41040	67189
7584	41046	67184
7585	41052	67179
7586	41058	67174
7587	41063	67169
7588	41069	67164
7589	41075	67159
7590	41080	67154
7591	41086	67149
7592	41091	67144
7593	41097	67139
7594	41103	67134
7595	41109	67130
7596	41115	67125
7597	41122	67122
7598	41127	67117
7599	41133	67112
7600	41138	67107
7601	41144	67102
7602	41150	67097
7603	41156	67092
7604	41161	67087
7605	41167	67082
7606	41173	67077
7607	41178	67072
7608	41184	67067
7609	41190	67062
7610	41195	67057
7611	41201	67052
7612	41207	67047
7613	41212	67042
7614	41218	67037
7615	41224	67033
7616	41230	67028
7617	41235	67022
7618	41241	67018
7619	41247	67013
7620	41252	67007
7621	41258	67002
7622	41264	66998
7623	41269	66993
7624	41276	66989
7625	41281	66983
7626	41287	66978
7627	41292	66973
7628	41298	66968
7629	41304	66964
7630	41310	66959
7631	41315	66954
7632	41321	66949
7633	41327	66944
7634	41332	66938
7635	41338	66934
7636	41344	66929
7637	41349	66924
7638	41355	66918
7639	41361	66913
7640	41366	66908
7641	41372	66903
7642	41378	66898
7643	41383	66894
7644	41389	66889
7645	41395	66884
7646	41401	66879
7647	41406	66874
7648	41412	66869
7649	41418	66864
7650	41424	66860
7651	41430	66856
7652	41436	66851
7653	41442	66846
7654	41447	66841
7655	41453	66836
7656	41458	66831
7657	41464	66825
7658	41469	66820
7659	41475	66815
7660	41481	66811
7661	41487	66806
7662	41493	66801
7663	41498	66796
7664	41504	66791
7665	41510	66786
7666	41515	66781
7667	41521	66775
7668	41526	66770
7669	41531	66764
7670	41537	66760
7671	41543	66755
7672	41548	66750
7673	41554	66745
7674	41560	66740
7675	41566	66735
7676	41571	66730
7677	41577	66725
7678	41583	66721
7679	41589	66716
7680	41595	66711
7681	41601	66707
7682	41606	66702
7683	41612	66696
7684	41618	66692
7685	41624	66687
7686	41629	66682
7687	41635	66677
7688	41641	66672
7689	41647	66667
7690	41653	66663
7691	41658	66658
7692	41664	66653
7693	41670	66649
7694	41676	66644
7695	41682	66639
7696	41687	66634
7697	41693	66629
7698	41699	66625
7699	41705	66620
7700	41711	66615
7701	41716	66610
7702	41722	66605
7703	41728	66600
7704	41734	66596
7705	41739	66590
7706	41745	66586
7707	41751	66581
7708	41757	66576
7709	41763	66572
7710	41768	66566
7711	41774	66562
7712	41780	66557
7713	41785	66551
7714	41791	66547
7715	41797	66542
7716	41803	66537
7717	41809	66532
7718	41814	66527
7719	41820	66523
7720	41826	66518
7721	41832	66514
7722	41838	66509
7723	41844	66504
7724	41850	66499
7725	41856	66495
7726	41861	66490
7727	41867	66485
7728	41873	66480
7729	41879	66475
7730	41885	66471
7731	41890	66466
7732	41896	66461
7733	41902	66456
7734	41907	66451
7735	41913	66446
7736	41919	66441
7737	41925	66436
7738	41931	66432
7739	41937	66427
7740	41943	66423
7741	41948	66417
7742	41954	66412
7743	41960	66407
7744	41965	66402
7745	41971	66398
7746	41977	66393
7747	41982	66388
7748	41989	66383
7749	41994	66378
7750	42000	66373
7751	42006	66369
7752	42011	66364
7753	42017	66359
7754	42023	66354
7755	42029	66349
7756	42035	66344
7757	42040	66339
7758	42046	66334
7759	42052	66329
7760	42058	66324
7761	42063	66320
7762	42069	66314
7763	42075	66310
7764	42081	66305
7765	42087	66301
7766	42092	66296
7767	42098	66291
7768	42104	66286
7769	42109	66280
7770	42115	66276
7771	42121	66271
7772	42127	66266
7773	42132	66261
7774	42138	66256
7775	42144	66251
7776	42150	66246
7777	42155	66241
7778	42161	66236
7779	42167	66231
7780	42170	66222
7781	42175	66217
7782	42181	66213
7783	42188	66209
7784	42194	66204
7785	42199	66199
7786	42205	66194
7787	42210	66188
7788	42216	66183
7789	42221	66178
7790	42227	66173
7791	42233	66168
7792	42239	66163
7793	42244	66158
7794	42250	66153
7795	42255	66148
7796	42261	66143
7797	42267	66138
7798	42272	66132
7799	42275	66123
7800	42281	66118
7801	42287	66113
7802	42293	66108
7803	42298	66104
7804	42305	66100
7805	42310	66095
7806	42316	66089
7807	42322	66084
7808	42327	66079
7809	42333	66074
7810	42340	66071
7811	42345	66066
7812	42351	66061
7813	42357	66056
7814	42362	66051
7815	42368	66046
7816	42374	66041
7817	42379	66035
7818	42385	66030
7819	42390	66025
7820	42396	66020
7821	42402	66015
7822	42407	66010
7823	42413	66005
7824	42419	66000
7825	42425	65995
7826	42430	65990
7827	42436	65985
7828	42441	65980
7829	42447	65975
7830	42453	65971
7831	42457	65963
7832	42463	65958
7833	42469	65953
7834	42474	65948
7835	42480	65943
7836	42486	65939
7837	42493	65935
7838	42499	65931
7839	42505	65927
7840	42511	65922
7841	42517	65917
7842	42522	65912
7843	42529	65908
7844	42534	65903
7845	42540	65898
7846	42546	65893
7847	42551	65887
7848	42557	65883
7849	42563	65878
7850	42568	65872
7851	42574	65868
7852	42580	65862
7853	42585	65857
7854	42591	65852
7855	42596	65847
7856	42602	65842
7857	42608	65837
7858	42614	65833
7859	42620	65828
7860	42625	65823
7861	42631	65818
7862	42637	65813
7863	42643	65808
7864	42649	65804
7865	42655	65799
7866	42661	65794
7867	42666	65789
7868	42672	65784
7869	42677	65779
7870	42683	65774
7871	42689	65769
7872	42694	65764
7873	42700	65759
7874	42706	65754
7875	42712	65749
7876	42718	65744
7877	42723	65739
7878	42729	65734
7879	42735	65729
7880	42740	65724
7881	42746	65719
7882	42751	65714
7883	42757	65709
7884	42763	65703
7885	42768	65699
7886	42774	65694
7887	42780	65689
7888	42786	65684
7889	42792	65679
7890	42797	65674
7891	42803	65669
7892	42808	65664
7893	42814	65659
7894	42820	65653
7895	42826	65649
7896	42831	65644
7897	42837	65639
7898	42843	65634
7899	42849	65629
7900	42854	65624
7901	42860	65619
7902	42866	65614
7903	42871	65609
7904	42877	65604
7905	42883	65599
7906	42888	65594
7907	42894	65589
7908	42900	65584
7909	42905	65579
7910	42911	65574
7911	42917	65568
7912	42922	65563
7913	42928	65558
7914	42933	65553
7915	42939	65548
7916	42945	65543
7917	42950	65538
7918	42956	65533
7919	42961	65527
7920	42967	65522
7921	42973	65518
7922	42979	65513
7923	42985	65508
7924	42991	65503
7925	42997	65499
7926	43002	65494
7927	43008	65489
7928	43012	65481
7929	43017	65476
7930	43023	65471
7931	43029	65466
7932	43034	65461
7933	43040	65455
7934	43046	65450
7935	43051	65445
7936	43057	65440
7937	43063	65435
7938	43068	65430
7939	43074	65425
7940	43080	65420
7941	43085	65415
7942	43091	65410
7943	43097	65405
7944	43103	65400
7945	43108	65395
7946	43114	65390
7947	43120	65385
7948	43125	65380
7949	43131	65375
7950	43137	65370
7951	43142	65365
7952	43148	65360
7953	43154	65355
7954	43160	65350
7955	43166	65346
7956	43172	65341
7957	43177	65336
7958	43183	65331
7959	43189	65326
7960	43195	65321
7961	43201	65316
7962	43206	65312
7963	43212	65306
7964	43218	65302
7965	43224	65297
7966	43230	65292
7967	43235	65288
7968	43241	65282
7969	43248	65279
7970	43254	65274
7971	43259	65269
7972	43265	65265
7973	43271	65260
7974	43277	65255
7975	43283	65250
7976	43289	65245
7977	43294	65240
7978	43300	65235
7979	43306	65230
7980	43312	65226
7981	43317	65221
7982	43323	65216
7983	43329	65210
7984	43334	65205
7985	43340	65201
7986	43346	65196
7987	43352	65191
7988	43357	65186
7989	43363	65181
7990	43369	65176
7991	43375	65171
7992	43381	65166
7993	43386	65161
7994	43393	65157
7995	43400	65154
7996	43405	65149
7997	43411	65144
7998	43417	65139
7999	43423	65135
8000	43429	65131
8001	43435	65126
8002	43441	65121
8003	43447	65116
8004	43453	65112
8005	43459	65107
8006	43465	65102
8007	43471	65098
8008	43476	65093
8009	43482	65088
8010	43488	65083
8011	43494	65079
8012	43500	65074
8013	43506	65069
8014	43512	65064
8015	43518	65060
8016	43524	65055
8017	43530	65050
8018	43536	65046
8019	43542	65041
8020	43548	65037
8021	43554	65033
8022	43560	65028
8023	43565	65022
8024	43571	65018
8025	43577	65013
8026	43583	65008
8027	43588	65003
8028	43594	64998
8029	43600	64994
8030	43606	64989
8031	43613	64985
8032	43619	64980
8033	43625	64976
8034	43631	64971
8035	43636	64966
8036	43643	64962
8037	43648	64957
8038	43654	64952
8039	43660	64947
8040	43666	64942
8041	43671	64937
8042	43677	64932
8043	43683	64927
8044	43689	64923
8045	43695	64918
8046	43700	64913
8047	43708	64910
8048	43713	64905
8049	43719	64900
8050	43725	64895
8051	43731	64890
8052	43737	64886
8053	43743	64881
8054	43748	64876
8055	43754	64871
8056	43760	64866
8057	43766	64861
8058	43771	64856
8059	43777	64851
8060	43783	64847
8061	43789	64842
8062	43795	64838
8063	43801	64833
8064	43807	64828
8065	43813	64823
8066	43819	64818
8067	43824	64813
8068	43830	64808
8069	43836	64803
8070	43841	64798
8071	43848	64794
8072	43853	64789
8073	43860	64785
8074	43866	64780
8075	43872	64776
8076	43878	64771
8077	43883	64766
8078	43889	64761
8079	43895	64757
8080	43901	64752
8081	43907	64747
8082	43913	64742
8083	43919	64737
8084	43924	64732
8085	43930	64727
8086	43936	64722
8087	43942	64717
8088	43948	64713
8089	43953	64708
8090	43959	64703
8091	43965	64698
8092	43971	64693
8093	43976	64688
8094	43982	64683
8095	43988	64679
8096	43994	64674
8097	44000	64669
8098	44006	64664
8099	44012	64660
8100	44018	64655
8101	44024	64650
8102	44029	64645
8103	44035	64640
8104	44041	64636
8105	44047	64631
8106	44053	64626
8107	44058	64621
8108	44064	64616
8109	44070	64612
8110	44076	64607
8111	44082	64602
8112	44088	64597
8113	44094	64592
8114	44100	64587
8115	44106	64583
8116	44111	64578
8117	44117	64573
8118	44123	64568
8119	44129	64563
8120	44135	64559
8121	44141	64554
8122	44147	64549
8123	44153	64544
8124	44159	64540
8125	44166	64537
8126	44171	64531
8127	44177	64526
8128	44183	64522
8129	44189	64517
8130	44195	64512
8131	44200	64507
8132	44206	64501
8133	44211	64496
8134	44217	64491
8135	44223	64486
8136	44228	64481
8137	44234	64476
8138	44240	64471
8139	44246	64466
8140	44251	64461
8141	44257	64456
8142	44263	64451
8143	44269	64447
8144	44275	64442
8145	44280	64436
8146	44285	64431
8147	44291	64426
8148	44297	64420
8149	44302	64415
8150	44308	64410
8151	44314	64406
8152	44320	64401
8153	44325	64396
8154	44331	64391
8155	44337	64386
8156	44342	64380
8157	44348	64375
8158	44354	64370
8159	44359	64365
8160	44365	64360
8161	44371	64355
8162	44376	64350
8163	44382	64345
8164	44388	64339
8165	44393	64334
8166	44399	64329
8167	44405	64324
8168	44411	64319
8169	44416	64314
8170	44422	64309
8171	44429	64306
8172	44441	64309
8173	44446	64304
8174	44452	64299
8175	44457	64294
8176	44463	64289
8177	44469	64284
8178	44475	64280
8179	44481	64275
8180	44487	64270
8181	44493	64265
8182	44498	64260
8183	44504	64255
8184	44510	64250
8185	44516	64245
8186	44522	64240
8187	44527	64235
8188	44533	64230
8189	44539	64225
8190	44544	64220
8191	44552	64218
8192	44560	64216
8193	44567	64213
8194	44574	64210
8195	44580	64205
8196	44586	64200
8197	44591	64194
8198	44597	64189
8199	44602	64184
8200	44608	64179
8201	44619	64182
8202	44626	64179
8203	44634	64176
8204	44640	64171
8205	44645	64166
8206	44651	64161
8207	44657	64156
8208	44662	64151
8209	44668	64146
8210	44674	64141
8211	44680	64137
8212	44686	64132
8213	44692	64127
8214	44698	64122
8215	44703	64117
8216	44709	64112
8217	44715	64107
8218	44721	64102
8219	44726	64097
8220	44732	64092
8221	44738	64088
8222	44744	64083
8223	44750	64078
8224	44756	64073
8225	44762	64068
8226	44768	64064
8227	44773	64059
8228	44779	64053
8229	44785	64049
8230	44791	64044
8231	44797	64039
8232	44802	64034
8233	44808	64029
8234	44814	64024
8235	44820	64019
8236	44826	64015
8237	44832	64009
8238	44837	64004
8239	44843	64000
8240	44849	63994
8241	44854	63989
8242	44860	63984
8243	44866	63980
8244	44872	63975
8245	44878	63970
8246	44884	63965
8247	44890	63960
8248	44896	63956
8249	44901	63951
8250	44907	63945
8251	44913	63940
8252	44920	63937
8253	44926	63933
8254	44932	63928
8255	44937	63923
8256	44943	63918
8257	44949	63913
8258	44955	63908
8259	44961	63904
8260	44967	63899
8261	44973	63895
8262	44979	63890
8263	44985	63885
8264	44990	63879
8265	44996	63874
8266	45002	63870
8267	45008	63865
8268	45014	63861
8269	45020	63856
8270	45026	63851
8271	45032	63846
8272	45038	63841
8273	45043	63836
8274	45049	63831
8275	45055	63826
8276	45061	63821
8277	45067	63816
8278	45073	63812
8279	45079	63807
8280	45084	63802
8281	45090	63797
8282	45096	63792
8283	45101	63787
8284	45107	63782
8285	45113	63777
8286	45119	63772
8287	45125	63767
8288	45130	63762
8289	45136	63757
8290	45142	63753
8291	45148	63748
8292	45154	63743
8293	45160	63739
8294	45166	63734
8295	45172	63728
8296	45178	63724
8297	45184	63719
8298	45190	63714
8299	45195	63709
8300	45201	63705
8301	45207	63699
8302	45213	63695
8303	45219	63689
8304	45225	63685
8305	45230	63680
8306	45236	63675
8307	45242	63670
8308	45248	63665
8309	45254	63661
8310	45260	63656
8311	45266	63651
8312	45271	63646
8313	45277	63641
8314	45283	63636
8315	45289	63631
8316	45295	63626
8317	45301	63622
8318	45307	63617
