iter	RMSE
2591	0.01526990644
2592	0.01526959421
2593	0.01526904061
2594	0.01526886302
2595	0.01526884907
2596	0.01526675755
2597	0.01526553133
2598	0.01526552468
2599	0.01526365161
2600	0.01526324673
2601	0.01526323541
2602	0.01526302961
2603	0.01526215492
2604	0.01526201434
2605	0.01526198422
2606	0.01526187799
2607	0.01526124438
2608	0.01526118227
2609	0.01526054379
2610	0.01525959107
2611	0.01525941999
2612	0.01525939136
2613	0.0152592794
2614	0.01525647942
2615	0.01525643404
2616	0.0152107612
2617	0.01521071511
2618	0.01521030851
2619	0.01513284951
2620	0.01513200772
2621	0.0151317451
2622	0.01513066071
2623	0.01512985722
2624	0.01512963978
2625	0.01512884773
2626	0.01512869694
2627	0.01512855774
2628	0.01512843121
2629	0.01512538419
2630	0.01512529439
2631	0.01512494089
2632	0.01512486852
2633	0.01512449451
2634	0.01512448273
2635	0.01512446194
2636	0.01512235578
2637	0.01512185383
2638	0.01512179936
2639	0.01512178629
2640	0.01511359755
2641	0.01511356202
2642	0.01511355559
2643	0.01511082125
2644	0.01511072871
2645	0.01511044017
2646	0.01511043345
2647	0.01510936089
2648	0.01510933577
2649	0.01510929848
2650	0.01510885851
2651	0.01510882946
2652	0.01510880194
2653	0.01510874643
2654	0.01510814364
2655	0.01510810678
2656	0.01510807317
2657	0.01510805311
2658	0.01510796976
2659	0.01510642677
2660	0.0151063666
2661	0.01510631343
2662	0.01510552353
2663	0.01510549426
2664	0.01510547939
2665	0.01510544124
2666	0.01510536299
2667	0.01510497461
2668	0.01510496181
2669	0.01510492841
2670	0.01510489947
2671	0.01510461312
2672	0.01510456468
2673	0.01510453693
2674	0.0151045096
2675	0.01510448266
2676	0.01510447734
2677	0.01510445827
2678	0.01510442197
2679	0.01510436562
2680	0.01510435798
2681	0.01510348035
2682	0.01510346744
2683	0.0151024049
2684	0.01510238212
2685	0.01510188655
2686	0.01510180199
2687	0.01510177612
2688	0.01510144235
2689	0.01510112779
2690	0.01509997278
2691	0.01509957215
2692	0.01509747262
2693	0.01509626194
2694	0.01509622682
2695	0.01509491608
2696	0.01509485713
2697	0.01509485079
2698	0.01509474946
2699	0.01509403014
2700	0.01509369991
2701	0.01509363829
2702	0.015093202
2703	0.015093176
2704	0.01509317142
2705	0.01509316618
2706	0.01509272484
2707	0.01509271952
2708	0.01509254418
2709	0.01509233414
2710	0.01509232199
2711	0.01509229224
2712	0.0150920045
2713	0.01509179868
2714	0.01509119776
2715	0.01509067571
2716	0.0150868555
2717	0.01508683073
2718	0.01508664118
2719	0.01508481485
2720	0.01508480483
2721	0.01508459406
2722	0.01508387696
2723	0.01508243829
2724	0.0150815058
2725	0.01508130526
2726	0.01508117469
2727	0.01508099649
2728	0.01508087183
2729	0.01508076192
2730	0.01507791816
2731	0.01507711082
2732	0.01507459319
2733	0.01507453574
2734	0.01507451118
2735	0.01507396003
2736	0.01507393595
2737	0.01507310611
2738	0.01507183952
2739	0.01507183745
2740	0.01507183543
2741	0.01507183049
2742	0.0150712235
2743	0.01507118194
2744	0.01507061351
2745	0.01506980665
2746	0.01506980459
2747	0.01506976362
2748	0.01506881518
2749	0.01506878975
2750	0.01506875282
2751	0.01506854004
2752	0.01506853481
2753	0.0150683448
2754	0.01506819983
2755	0.01506819802
2756	0.01506814214
2757	0.01506814037
2758	0.01506598888
2759	0.0150656234
2760	0.0150655813
2761	0.01506555626
2762	0.01506275173
2763	0.01506274989
2764	0.01506264294
2765	0.01506263635
2766	0.01506226056
2767	0.0150621916
2768	0.01506218416
2769	0.01505968665
2770	0.0150596674
2771	0.01505958129
2772	0.01505951424
2773	0.01505874769
2774	0.01505869056
2775	0.01505868709
2776	0.01505853555
2777	0.01505812757
2778	0.0150580688
2779	0.01505806328
2780	0.01505806073
2781	0.01505736375
2782	0.01505730697
2783	0.0150573009
2784	0.01505689881
2785	0.01505685182
2786	0.01505671263
2787	0.01505663139
2788	0.01505654851
2789	0.01505646802
2790	0.01505646443
2791	0.01505645767
2792	0.01505609735
2793	0.01505605891
2794	0.01505575381
2795	0.01505573397
2796	0.01505456333
2797	0.01505440857
2798	0.01505440197
2799	0.01505414798
2800	0.0150541413
2801	0.01505411459
2802	0.0150540882
2803	0.01505408169
2804	0.01505407536
2805	0.01504929213
2806	0.01504509318
2807	0.01504506578
2808	0.01504503146
2809	0.01504459743
2810	0.01504383502
2811	0.01499850715
2812	0.01499850129
2813	0.01499847508
2814	0.01498847092
2815	0.01498845551
2816	0.01498839059
2817	0.01498318654
2818	0.01498317631
2819	0.01498314188
2820	0.01497936213
2821	0.01497915722
2822	0.01497899479
2823	0.0149769284
2824	0.01497599749
2825	0.01497572391
2826	0.01497019365
2827	0.01496846104
2828	0.01496768474
2829	0.01496528687
2830	0.01496203713
2831	0.01496176416
2832	0.01495848155
2833	0.0149584464
2834	0.01495842244
2835	0.01495840964
2836	0.01495828616
2837	0.01495827205
2838	0.01495824657
2839	0.01495823404
2840	0.01495821384
2841	0.0149567888
2842	0.01495677177
2843	0.01495658506
2844	0.01495655955
2845	0.01495653857
2846	0.01494876168
2847	0.01494851825
2848	0.01494807925
2849	0.01494805487
2850	0.01494228526
2851	0.01494142589
2852	0.01494065767
2853	0.01493423082
2854	0.01493415928
2855	0.01493408212
2856	0.0149339845
2857	0.01493390605
2858	0.01493382023
2859	0.0149310252
2860	0.01492535291
2861	0.01491822864
2862	0.01491745152
2863	0.01491727909
2864	0.01491721758
2865	0.01491719245
2866	0.01491716692
2867	0.01491716159
2868	0.01491714969
2869	0.0149171407
2870	0.0149171049
2871	0.01491690513
2872	0.01491689639
2873	0.01491688275
2874	0.0149168414
2875	0.01491569086
2876	0.01491567934
2877	0.01491551317
2878	0.01491548488
2879	0.01491532411
2880	0.01491529981
2881	0.01491514567
2882	0.01491444239
2883	0.01491442903
2884	0.01491439002
2885	0.01491423015
2886	0.01491422438
2887	0.01491420435
2888	0.01491419129
2889	0.01491417119
2890	0.0149141553
2891	0.01491414319
2892	0.01491413745
2893	0.01491412485
2894	0.01491407026
2895	0.01491405077
2896	0.01491377981
2897	0.0149137267
2898	0.01491295475
2899	0.01491287256
2900	0.01491286078
2901	0.01491282949
2902	0.01491278848
2903	0.01491083926
2904	0.01491082847
2905	0.01491004309
2906	0.01490503845
2907	0.01490502878
2908	0.01490497775
2909	0.01490479532
2910	0.01490477858
2911	0.01490406983
2912	0.01490391141
2913	0.01490388892
2914	0.01490382546
2915	0.01490307073
2916	0.01490292085
2917	0.01490290394
2918	0.01490288744
2919	0.0149008948
2920	0.01490048653
2921	0.01490039685
2922	0.01490038094
2923	0.01490035936
2924	0.01490031196
2925	0.01489944073
2926	0.01489611162
2927	0.01489608604
2928	0.01489606758
2929	0.01489606011
2930	0.0148960523
2931	0.01489574377
2932	0.01489572867
2933	0.01489571244
2934	0.01489029778
2935	0.01489017409
2936	0.01488748098
2937	0.01488692185
2938	0.01488496172
2939	0.01488310782
2940	0.01488306638
2941	0.01488235454
2942	0.01488016816
2943	0.01488000862
2944	0.01487993463
2945	0.01487992188
2946	0.01487910395
2947	0.01487909609
2948	0.01487907925
2949	0.01487906301
2950	0.01487665218
2951	0.01487663648
2952	0.01487624174
2953	0.01487605721
2954	0.0148681025
2955	0.01486794826
2956	0.0148679036
2957	0.01486774333
2958	0.014867732
2959	0.0148677234
2960	0.01486757003
2961	0.01486737672
2962	0.01486707578
2963	0.01486640768
2964	0.014865681
2965	0.01486562606
2966	0.01486547993
2967	0.01486545094
2968	0.01486544343
2969	0.01486473552
2970	0.01486460624
2971	0.01486443929
2972	0.01486442494
2973	0.01486441046
2974	0.0148638485
2975	0.01486182476
2976	0.01486168595
2977	0.01486167231
2978	0.01486166536
2979	0.01486152738
2980	0.01485716122
2981	0.01485715643
2982	0.01485714223
2983	0.01485702282
2984	0.01485631839
2985	0.0148560143
2986	0.01485533975
2987	0.01485508685
2988	0.01485505902
2989	0.01485492565
2990	0.01485308512
2991	0.01485304784
2992	0.01479012327
2993	0.0147900737
2994	0.01478986902
2995	0.01478986404
2996	0.0147896831
2997	0.01478945866
2998	0.01478945819
2999	0.01478879001
3000	0.01478865974
3001	0.01478847545
3002	0.01478822324
3003	0.01478817762
3004	0.01478817002
3005	0.01478682217
3006	0.01478669865
3007	0.01478650689
3008	0.01478624736
3009	0.01478362752
3010	0.01478329532
3011	0.01478316418
3012	0.01478315311
3013	0.01478313915
3014	0.01478304552
3015	0.01478292178
3016	0.01478281206
3017	0.01478276687
3018	0.01478263504
3019	0.0147824331
3020	0.01478202829
3021	0.01478198824
3022	0.01478186613
3023	0.01478152193
3024	0.01478135228
3025	0.01478009179
3026	0.01477935258
3027	0.01477893445
3028	0.01477844438
3029	0.01477578785
3030	0.01477556737
3031	0.01477530134
3032	0.01477519975
3033	0.0147751861
3034	0.0147743288
3035	0.01477327531
3036	0.01477316927
3037	0.01477316429
3038	0.01477279442
3039	0.01477238944
3040	0.01477238339
3041	0.01476752398
3042	0.01476752223
3043	0.01476745412
3044	0.01476744824
3045	0.01476730627
3046	0.01476726087
3047	0.01476647295
3048	0.01476646562
3049	0.01476643489
3050	0.01476632645
3051	0.01476629332
3052	0.01476628568
3053	0.01476607326
3054	0.01471576504
3055	0.01471289529
3056	0.01471215293
3057	0.01471204799
3058	0.01470908771
3059	0.0147083943
3060	0.01470609721
3061	0.01470608765
3062	0.01470595777
3063	0.01470594908
3064	0.01470593315
3065	0.01470592471
3066	0.01470251224
3067	0.01470217792
3068	0.01470205138
3069	0.0147020132
3070	0.0147020045
3071	0.01470195062
3072	0.01470167016
3073	0.01470166192
3074	0.01470165297
3075	0.0146974397
3076	0.01467419919
3077	0.01467407594
3078	0.01467394014
3079	0.01467381472
3080	0.01467176228
3081	0.01467164533
3082	0.014671636
3083	0.01467120305
3084	0.01467116597
3085	0.01467115703
3086	0.01467114919
3087	0.01467114148
3088	0.0146711339
3089	0.01467112645
3090	0.01467110446
3091	0.01467109362
3092	0.01466793613
3093	0.01466702269
3094	0.0146668105
3095	0.01466678745
3096	0.01466649217
3097	0.01466509028
3098	0.01466505213
3099	0.014665039
3100	0.01466299872
3101	0.01466119773
3102	0.01466031464
3103	0.01465985791
3104	0.01465982039
3105	0.01465950551
3106	0.01465636794
3107	0.0146562343
3108	0.01465621593
3109	0.01465580794
3110	0.01465579792
3111	0.01465579185
3112	0.01465578338
3113	0.0146557814
3114	0.01465577576
3115	0.01465577021
3116	0.01465420497
3117	0.01465420304
3118	0.0146538689
3119	0.01465386446
3120	0.01465382128
3121	0.01465365596
3122	0.01465350595
3123	0.01465350164
3124	0.01465349776
3125	0.01465289115
3126	0.01465267567
3127	0.01465116164
3128	0.0146511167
3129	0.01464916298
3130	0.01464914847
3131	0.01464914508
3132	0.01464910789
3133	0.01464880321
3134	0.01464839707
3135	0.01464839261
3136	0.01464830824
3137	0.01464827332
3138	0.01464758603
3139	0.01464757266
3140	0.01464755237
3141	0.01464380409
3142	0.01464370141
3143	0.01464369671
3144	0.01464357443
3145	0.01464356684
3146	0.01464355937
3147	0.01464344186
3148	0.01464333601
3149	0.01464172509
3150	0.01464160665
3151	0.0146396807
3152	0.0146394243
3153	0.01463929664
3154	0.01463917312
3155	0.01463889259
3156	0.01463878723
3157	0.0146386784
3158	0.01463867012
3159	0.01463866376
3160	0.01463865325
3161	0.01463864707
3162	0.01463852862
3163	0.01463743044
3164	0.01463686702
3165	0.01463651488
3166	0.01463641511
3167	0.01463640694
3168	0.01463524151
3169	0.01463521591
3170	0.01463464797
3171	0.0146345323
3172	0.01463448986
3173	0.01463448142
3174	0.0146344701
3175	0.01463213996
3176	0.0146308493
3177	0.01463084137
3178	0.01463063359
3179	0.01462974832
3180	0.01462973527
3181	0.01462952671
3182	0.01462950816
3183	0.01462950042
3184	0.01462825459
3185	0.01462823452
3186	0.01462819028
3187	0.01462735962
3188	0.01462688802
3189	0.0146261211
3190	0.01462541673
3191	0.01462537397
3192	0.0146253541
3193	0.01462525271
3194	0.01462524377
3195	0.01462303974
3196	0.0146223498
3197	0.01462215119
3198	0.01462214216
3199	0.01462203011
3200	0.01462173601
3201	0.01462147874
3202	0.01462136991
3203	0.01462121065
3204	0.01462110446
3205	0.01462096933
3206	0.01462096159
3207	0.01462095401
3208	0.01462058744
3209	0.01461978293
3210	0.01461967673
3211	0.01461839877
3212	0.01461828198
3213	0.01461827243
3214	0.01461771244
3215	0.01461770502
3216	0.01461769764
3217	0.01461754753
3218	0.0146175391
3219	0.01461753082
3220	0.0146173713
3221	0.01461726418
3222	0.01461674228
3223	0.01461673316
3224	0.0146167266
3225	0.01461662347
3226	0.01461661657
3227	0.01461649867
3228	0.01461638387
3229	0.0146162838
3230	0.01461602273
3231	0.01461601218
3232	0.01461600561
3233	0.01461006593
3234	0.0146100141
3235	0.01460990687
3236	0.01456439885
3237	0.01456431041
3238	0.0145577953
3239	0.01455766445
3240	0.01455765253
3241	0.01454885009
3242	0.01454858089
3243	0.0145484644
3244	0.01454826766
3245	0.01454826134
3246	0.01454825519
3247	0.01454824746
3248	0.01454805185
3249	0.01454748194
3250	0.01454747607
3251	0.01454728733
3252	0.01454728158
3253	0.01454722932
3254	0.01454704544
3255	0.01454592873
3256	0.0145456758
3257	0.01454552244
3258	0.01454551492
3259	0.01454513473
3260	0.01454513395
3261	0.01454512223
3262	0.01454507307
3263	0.01454505194
3264	0.01454498727
3265	0.01454489063
3266	0.01454489021
3267	0.01454478114
3268	0.01454454301
3269	0.01454444655
3270	0.0145444376
3271	0.01454443131
3272	0.01454432323
3273	0.01454429729
3274	0.01454424859
3275	0.01454424522
3276	0.01454423928
3277	0.01454423859
3278	0.01454414233
3279	0.01454413905
3280	0.01454404761
3281	0.01454404291
3282	0.01454403974
3283	0.01454315374
3284	0.01454315334
3285	0.01454314555
3286	0.01454314301
3287	0.014543035
3288	0.01454302917
3289	0.01454302699
3290	0.01454291923
3291	0.01454291743
3292	0.01454284834
3293	0.01454284781
3294	0.01454278804
3295	0.01454274056
3296	0.01454272583
3297	0.01454262208
3298	0.01454227929
3299	0.01454227752
3300	0.01454163686
3301	0.0145416365
3302	0.01454152151
3303	0.01454142826
3304	0.01454133711
3305	0.0145413317
3306	0.0145413311
3307	0.01454002096
3308	0.01453923285
3309	0.01453922545
3310	0.01453918993
3311	0.01453858636
3312	0.01453786297
3313	0.01453432979
3314	0.01453419968
3315	0.01453410317
3316	0.01453400729
3317	0.01453391365
3318	0.01453343778
3319	0.01453338592
3320	0.01453315016
3321	0.0145301155
3322	0.01453006271
3323	0.01452944992
3324	0.01452944289
3325	0.01452643447
3326	0.01452642934
3327	0.01452642706
3328	0.01452634079
3329	0.01452420283
3330	0.01452419749
3331	0.01452209403
3332	0.01451458319
3333	0.01451320234
3334	0.01451201114
3335	0.01451178875
3336	0.014511782
3337	0.01451162423
3338	0.01451161478
3339	0.01451160743
3340	0.01451151757
3341	0.01451044179
3342	0.01451043113
3343	0.01451034336
3344	0.01451033505
3345	0.01451032894
3346	0.01450776028
3347	0.0145077542
3348	0.01450765646
3349	0.01450738081
3350	0.01450737026
3351	0.01450735397
3352	0.01450730001
3353	0.01450720646
3354	0.01450710104
3355	0.01450693605
3356	0.01450685027
3357	0.01450684442
3358	0.01450683865
3359	0.01450672796
3360	0.01450667732
3361	0.01450604986
3362	0.01450604287
3363	0.01450603831
3364	0.01450589758
3365	0.01450584819
3366	0.01450229783
3367	0.01450224786
3368	0.01450224401
3369	0.01450213987
3370	0.01450213105
3371	0.01450212397
3372	0.01450211752
3373	0.01450210684
3374	0.01450210274
3375	0.01450185573
3376	0.01450177329
3377	0.01450175742
3378	0.01450175423
3379	0.01450143877
3380	0.01450143468
3381	0.01450133398
3382	0.01449986182
3383	0.01449977268
3384	0.01449838365
3385	0.0144973582
3386	0.01449735549
3387	0.01449572794
3388	0.01449565097
3389	0.0144945726
3390	0.01449391645
3391	0.01449390904
3392	0.01448932507
3393	0.01448899623
3394	0.0144889696
3395	0.01448891443
3396	0.01448889796
3397	0.01448883958
3398	0.01448855692
3399	0.01448701832
3400	0.01448693445
3401	0.01448654383
3402	0.01448637403
3403	0.0144863562
3404	0.01448530358
3405	0.01448466679
3406	0.01448346726
3407	0.01448345942
3408	0.01448344359
3409	0.01448326872
3410	0.01448295287
3411	0.01448293665
3412	0.014482889
3413	0.0144821988
3414	0.0144816551
3415	0.01448164099
3416	0.01448163416
3417	0.01448162804
3418	0.0144816122
3419	0.01448147819
3420	0.01448146277
3421	0.01448118259
3422	0.01448111116
3423	0.0144811064
3424	0.01447930405
3425	0.01447844729
3426	0.01447770069
3427	0.01447769137
3428	0.0144776764
3429	0.01447767544
3430	0.01447766039
3431	0.01447757785
3432	0.01447756215
3433	0.01447748034
3434	0.01447737993
3435	0.01447734783
3436	0.01447724853
3437	0.01447716914
3438	0.01447708872
3439	0.01447697964
3440	0.01447697584
3441	0.014476975
3442	0.01447697052
3443	0.01447696499
3444	0.01447695049
3445	0.01447693751
3446	0.01447692361
3447	0.01447305795
3448	0.01447297842
3449	0.01447248831
3450	0.01447217239
3451	0.01447216016
3452	0.01447215173
3453	0.01447214597
3454	0.01446682784
3455	0.01446682034
3456	0.01446676418
3457	0.01446675837
3458	0.01446674284
3459	0.01446662147
3460	0.01446660564
3461	0.01446659107
3462	0.01446590293
3463	0.01446588525
3464	0.01446540478
3465	0.0144653894
3466	0.01446537533
3467	0.01446537121
3468	0.01446536782
3469	0.01446528695
3470	0.01446348648
3471	0.01446340711
3472	0.0144632151
3473	0.01446317872
3474	0.0144628772
3475	0.01446231162
3476	0.0144569698
3477	0.01445629708
3478	0.01445614818
3479	0.01445612159
3480	0.01445602364
3481	0.01445339777
3482	0.01445338506
3483	0.01445291883
3484	0.01445290924
3485	0.01445290348
3486	0.01445289251
3487	0.01445245544
3488	0.01445210703
3489	0.01445208593
3490	0.01445198563
3491	0.01445165665
3492	0.01445156378
3493	0.01445155668
3494	0.01445146525
3495	0.01445060203
3496	0.01445058409
3497	0.01445053044
3498	0.01443009732
3499	0.01443009417
3500	0.01443006668
3501	0.01443001271
3502	0.01442984349
3503	0.01442984047
3504	0.01442982313
3505	0.01442429694
3506	0.01442404536
3507	0.01442323227
3508	0.01442176791
3509	0.01441397783
3510	0.01441338786
3511	0.014412023
3512	0.0144119029
3513	0.01440881613
3514	0.01440707937
3515	0.01440706626
3516	0.01440299808
3517	0.01440263575
3518	0.01440136001
3519	0.01439945717
3520	0.01439944163
3521	0.01439819603
3522	0.01439813273
3523	0.01439744636
3524	0.01439237294
3525	0.01438927413
3526	0.01438898472
3527	0.01438666902
3528	0.01438554927
3529	0.01438498573
3530	0.01438439872
3531	0.01438433063
3532	0.01438411339
3533	0.01438393442
3534	0.0143825943
3535	0.01438209396
3536	0.01437873742
3537	0.01437871806
3538	0.01437714048
3539	0.01437708353
3540	0.01437559785
3541	0.01437376498
3542	0.01437130652
3543	0.01437129553
3544	0.01436897694
3545	0.01436601368
3546	0.0143650376
3547	0.01436498371
3548	0.01432790132
3549	0.01432786291
3550	0.01432698522
3551	0.01432675151
3552	0.01432371774
3553	0.01432365788
3554	0.0143235204
3555	0.01431883848
3556	0.01431436549
3557	0.01431422727
3558	0.0143136599
3559	0.01431319792
3560	0.01431007546
3561	0.01430774574
3562	0.0143076931
3563	0.01430768253
3564	0.01430723636
3565	0.01430709708
3566	0.01430704539
3567	0.01430662999
3568	0.01430643002
3569	0.01430638063
3570	0.01430503279
3571	0.01430474048
3572	0.01430339059
3573	0.01430337487
3574	0.01430302752
3575	0.01430293063
3576	0.01430225671
3577	0.01430200912
3578	0.01430086909
3579	0.01429974476
3580	0.01429923126
3581	0.01429856939
3582	0.01429806158
3583	0.01429583147
3584	0.0142956959
3585	0.01429464452
3586	0.01429029194
3587	0.01428749183
3588	0.01428580383
3589	0.01428120585
3590	0.01428023568
3591	0.01427635042
3592	0.01427634435
3593	0.01427251441
3594	0.01427074172
3595	0.01427009302
3596	0.01426992529
3597	0.01426900519
3598	0.01426899459
3599	0.01426866238
3600	0.01426789761
3601	0.01426665891
3602	0.01424873757
3603	0.01424870303
3604	0.01424826057
3605	0.0142477288
3606	0.0142463144
3607	0.01424624309
3608	0.01424623671
3609	0.01424151512
3610	0.01424150856
3611	0.01424013368
3612	0.0142398814
3613	0.01423775345
3614	0.01423774815
3615	0.014237741
3616	0.01423772452
3617	0.01423641978
3618	0.01423585777
3619	0.01423369019
3620	0.01423356514
3621	0.01423347508
3622	0.01423165925
3623	0.01423164705
3624	0.01423125364
3625	0.01422931833
3626	0.01422734063
3627	0.01422695245
3628	0.01422640812
3629	0.014226402
3630	0.01422631426
3631	0.01422595982
3632	0.01422411431
3633	0.01422369445
3634	0.01422320186
3635	0.01422286045
3636	0.01422285388
3637	0.01422159012
3638	0.01421865354
3639	0.01421468765
3640	0.01421221815
3641	0.01420986569
3642	0.01420837907
3643	0.01420470945
3644	0.01420299704
3645	0.01419925511
3646	0.01419922212
3647	0.01419919769
3648	0.01419750057
3649	0.01419655145
3650	0.0141957326
3651	0.01419570019
3652	0.01419479593
3653	0.01419470687
3654	0.01419106732
3655	0.01418944785
3656	0.01418942834
3657	0.01418704473
3658	0.01418703442
3659	0.01418225045
3660	0.01418222573
3661	0.01418197179
3662	0.0141816298
3663	0.01418049486
3664	0.01417603579
3665	0.01417602512
3666	0.01416823853
3667	0.01416678477
3668	0.01416423531
3669	0.01413486836
3670	0.01413373495
3671	0.01413288329
3672	0.014132353
3673	0.01413084068
3674	0.01412802516
3675	0.0141264653
3676	0.01412645562
3677	0.0141238262
3678	0.01412359453
3679	0.01412023012
3680	0.01411644064
3681	0.01411631322
3682	0.0141161901
3683	0.01411518014
3684	0.0141150191
3685	0.0141120423
3686	0.01407462971
3687	0.01407321076
3688	0.01407288805
3689	0.01406747305
3690	0.01406574614
3691	0.01406375873
3692	0.01406178629
3693	0.01406038755
3694	0.01405989356
3695	0.01405937337
3696	0.01405594113
3697	0.01405503858
3698	0.01405503113
3699	0.01405360637
3700	0.01405219129
3701	0.01405206951
3702	0.01405095915
3703	0.01404980924
3704	0.01404793509
3705	0.01404699172
3706	0.0140436467
3707	0.01403927322
3708	0.01403812038
3709	0.0140366584
3710	0.01403560814
3711	0.01403559776
3712	0.01403512488
3713	0.01403510844
3714	0.01403335946
3715	0.01403238922
3716	0.01403237448
3717	0.01403222716
3718	0.01403159261
3719	0.01403156213
3720	0.01403127385
3721	0.01403125631
3722	0.01403071511
3723	0.014030443
3724	0.01403041712
3725	0.01402937464
3726	0.014029364
3727	0.01402935359
3728	0.01402915202
3729	0.01402913601
3730	0.01402874195
3731	0.0140246924
3732	0.01402268976
3733	0.01402078192
3734	0.01402053617
3735	0.01401830378
3736	0.01401565671
3737	0.01401371751
3738	0.01400962252
3739	0.01400943731
3740	0.01400478223
3741	0.01399082696
3742	0.01399044447
3743	0.01398895351
3744	0.01398735043
3745	0.01398575997
3746	0.0139815085
3747	0.01398052728
3748	0.01398050156
3749	0.01394777282
3750	0.01394561657
3751	0.01394559073
3752	0.01394556842
3753	0.01394555526
3754	0.01394553068
3755	0.01394552398
3756	0.01394548379
3757	0.01394310504
3758	0.01394308187
3759	0.01394298109
3760	0.01394197018
3761	0.01394156972
3762	0.01394142058
3763	0.01393846138
3764	0.01393475417
3765	0.01393340148
3766	0.01393338347
3767	0.01392654678
3768	0.01392572438
3769	0.0139242473
3770	0.01392253917
3771	0.01390703789
3772	0.01390449154
3773	0.01390078116
3774	0.01390062964
3775	0.01389808115
3776	0.01389531752
3777	0.0138953054
3778	0.01389480833
3779	0.01389468213
3780	0.01389391045
3781	0.01389020763
3782	0.01389019118
3783	0.01389006765
3784	0.01388708287
3785	0.01388668399
3786	0.01388662846
3787	0.01388650654
3788	0.01388632069
3789	0.01388590889
3790	0.01388471835
3791	0.01388328425
3792	0.01388327579
3793	0.01388325164
3794	0.01387980974
3795	0.01387965488
3796	0.01387865654
3797	0.01387852581
3798	0.01387836874
3799	0.01387811449
3800	0.01387797857
3801	0.0138767263
3802	0.01387613216
3803	0.0138748992
3804	0.0138680351
3805	0.01386801561
3806	0.01386726504
3807	0.01386725415
3808	0.01386720126
3809	0.01386682363
3810	0.01386681444
3811	0.01386374579
3812	0.01386338067
3813	0.01386332696
3814	0.01386009654
3815	0.01385723569
3816	0.01385670392
3817	0.01385437679
3818	0.01385392871
3819	0.01385278974
3820	0.01385010653
3821	0.01385009438
3822	0.01384997403
3823	0.01384995242
3824	0.01384973796
3825	0.0138483178
3826	0.01384709577
3827	0.01384542504
3828	0.01384082789
3829	0.01384079561
3830	0.01384077445
3831	0.01383914252
3832	0.01383892773
3833	0.01383743618
3834	0.01383696778
3835	0.01383693254
3836	0.01383378039
3837	0.01383020556
3838	0.01383015934
3839	0.01382983459
3840	0.01382789359
3841	0.0138278829
3842	0.01382764043
3843	0.01382748202
3844	0.01382428056
3845	0.01382415286
3846	0.01382404817
3847	0.01381969338
3848	0.01381961081
3849	0.01381681274
3850	0.01381677189
3851	0.01381652001
3852	0.01381599624
3853	0.01381378599
3854	0.01381220609
3855	0.01381215324
3856	0.01381204743
3857	0.0138119721
3858	0.01381107649
3859	0.0138110565
3860	0.01381103367
3861	0.01380808505
3862	0.01380792683
3863	0.013807499
3864	0.01380571191
3865	0.01380569352
3866	0.01380563984
3867	0.01380561862
3868	0.01380356273
3869	0.01380275324
3870	0.01380271739
3871	0.01380270823
3872	0.01380205174
3873	0.01380191384
3874	0.0137980981
3875	0.01379630286
3876	0.01379485606
3877	0.01379389333
3878	0.01379387039
3879	0.01379382623
3880	0.01379380104
3881	0.01379379133
3882	0.01379355604
3883	0.01379351662
3884	0.01379337914
3885	0.01379325755
3886	0.01379322846
3887	0.01379292263
3888	0.01379182985
3889	0.01379169017
3890	0.01379034218
3891	0.0137903106
3892	0.0137902916
3893	0.01379028432
3894	0.0137902365
3895	0.01379006386
3896	0.0137900405
3897	0.01379003533
3898	0.01378954286
3899	0.0137894805
3900	0.0137893973
3901	0.01378936047
3902	0.01378733726
3903	0.01378657717
3904	0.01378638915
3905	0.01378479252
3906	0.01378460059
3907	0.01378326274
3908	0.01378090014
3909	0.01378060105
3910	0.01378054853
3911	0.01377782836
3912	0.0137775442
3913	0.01377408804
3914	0.01377407855
3915	0.0137740073
3916	0.01377389954
3917	0.01377327606
3918	0.01377265467
3919	0.01377225302
3920	0.01377109792
3921	0.01377087339
3922	0.01377045709
3923	0.01377036516
3924	0.01376978372
3925	0.01376832739
3926	0.01375875023
3927	0.01375802248
3928	0.01375571101
3929	0.01375557453
3930	0.01375492928
3931	0.01375442636
3932	0.01375441151
3933	0.01375239206
3934	0.0137505633
3935	0.01374805169
3936	0.01374796961
3937	0.01374782722
3938	0.01373461769
3939	0.01373442082
3940	0.01373431782
3941	0.0137337466
3942	0.01372977835
3943	0.01372950971
3944	0.01372851558
3945	0.0137263794
3946	0.01372378356
3947	0.0137233827
3948	0.01372333192
3949	0.01372298737
3950	0.01372096348
3951	0.01372036805
3952	0.01371948889
3953	0.0137186718
3954	0.01371762117
3955	0.01371734444
3956	0.01371721889
3957	0.01371182285
3958	0.01371165603
3959	0.01371153163
3960	0.01371126496
3961	0.01371045754
3962	0.01370876086
3963	0.01370848359
3964	0.01370830351
3965	0.01370692266
3966	0.01370512925
3967	0.01370504746
3968	0.01370293104
3969	0.01370241145
3970	0.01370228411
3971	0.01370198308
3972	0.01370068197
3973	0.01369917944
3974	0.01369916031
3975	0.01369775943
3976	0.01369771645
3977	0.01369556909
3978	0.01369554203
3979	0.01369498456
3980	0.01369481551
3981	0.01369457766
3982	0.01369315884
3983	0.01369025777
3984	0.0136902532
3985	0.01368994568
3986	0.01368987453
3987	0.01368929123
3988	0.01368864523
3989	0.01368704564
3990	0.01368684856
